customer_id,dropoff_long,dropoff_lat,dropoff_node_id,volume,dropoff_tw_start,dropoff_tw_end,service_duration,depth,height,width,dropoff_zone_id,delivered_date,depot_id,vehicle_id,stop_id
c40575,-87.801203,41.883292,cust_node_26234,5741.924,,,159.0,25.4,12.7,17.8,C-25.2B,2018-08-08,DCH1,v160,DB
c40576,-87.792806,41.886651,cust_node_26235,5729.040000000001,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,29.2,10.9,18.0,C-24.2B,2018-08-08,DCH1,v160,DJ
c40577,-87.792806,41.886651,cust_node_26235,5741.924,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,25.4,12.7,17.8,C-24.2B,2018-08-08,DCH1,v160,DJ
c40578,-87.792806,41.886651,cust_node_26235,1767.0,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,31.0,2.0,28.5,C-24.2B,2018-08-08,DCH1,v160,DJ
c40579,-87.792806,41.886651,cust_node_26235,9522.192,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,39.4,7.6,31.8,C-24.2B,2018-08-08,DCH1,v160,DJ
c40580,-87.792806,41.886651,cust_node_26235,5380.584,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,35.6,6.6,22.9,C-24.2B,2018-08-08,DCH1,v160,DJ
c40581,-87.792806,41.886651,cust_node_26235,1114.416,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,21.8,3.6,14.2,C-24.2B,2018-08-08,DCH1,v160,DJ
c40582,-87.792806,41.886651,cust_node_26235,3478.7519999999995,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,28.2,4.8,25.7,C-24.2B,2018-08-08,DCH1,v160,DJ
c40583,-87.792806,41.886651,cust_node_26235,3570.0,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,28.0,5.0,25.5,C-24.2B,2018-08-08,DCH1,v160,DJ
c40584,-87.792806,41.886651,cust_node_26235,13297.312,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,36.8,17.8,20.3,C-24.2B,2018-08-08,DCH1,v160,DJ
c40585,-87.792806,41.886651,cust_node_26235,10920.432,2018-08-08 05:00:00,2018-08-09 04:59:00,70.8,35.8,12.4,24.6,C-24.2B,2018-08-08,DCH1,v160,DJ
c40586,-87.792806,41.886651,cust_node_26235,32159.26,,,70.8,44.5,20.3,35.6,C-24.2B,2018-08-08,DCH1,v160,DJ
c40587,-87.798097,41.880185,cust_node_26236,3436.112,,,129.0,25.4,7.6,17.8,C-25.3A,2018-08-08,DCH1,v160,DK
c40588,-87.782995,41.886002,cust_node_26237,4003.796,,,77.3,26.9,6.1,24.4,C-24.2D,2018-08-08,DCH1,v160,DP
c40589,-87.782995,41.886002,cust_node_26237,24227.28,,,77.3,48.3,15.2,33.0,C-24.2D,2018-08-08,DCH1,v160,DP
c40590,-87.782995,41.886002,cust_node_26237,24227.28,,,77.3,48.3,15.2,33.0,C-24.2D,2018-08-08,DCH1,v160,DP
c40591,-87.79694,41.880891,cust_node_26238,7937.706,,,86.5,34.3,11.4,20.3,C-25.2A,2018-08-08,DCH1,v160,DQ
c40592,-87.79694,41.880891,cust_node_26238,1057.485,,,86.5,22.1,3.3,14.5,C-25.2A,2018-08-08,DCH1,v160,DQ
c40593,-87.79694,41.880891,cust_node_26238,3933.294000000001,,,86.5,27.1,5.9,24.6,C-25.2A,2018-08-08,DCH1,v160,DQ
c40594,-87.79694,41.880891,cust_node_26238,10454.18,,,86.5,61.0,3.8,45.1,C-25.2A,2018-08-08,DCH1,v160,DQ
c40595,-87.79694,41.880891,cust_node_26238,2055.878,,,86.5,23.9,4.6,18.7,C-25.2A,2018-08-08,DCH1,v160,DQ
c40596,-87.79694,41.880891,cust_node_26238,15726.41,,,86.5,40.6,12.7,30.5,C-25.2A,2018-08-08,DCH1,v160,DQ
c40597,-87.79694,41.880891,cust_node_26238,24227.28,,,86.5,48.3,15.2,33.0,C-25.2A,2018-08-08,DCH1,v160,DQ
c40598,-87.79694,41.880891,cust_node_26238,1611.792,,,86.5,31.2,1.8,28.7,C-25.2A,2018-08-08,DCH1,v160,DQ
c40599,-87.79694,41.880891,cust_node_26238,3436.112,,,86.5,25.4,7.6,17.8,C-25.2A,2018-08-08,DCH1,v160,DQ
c40600,-87.79694,41.880891,cust_node_26238,2801.05,,,86.5,30.2,5.3,17.5,C-25.2A,2018-08-08,DCH1,v160,DQ
c40601,-87.794375,41.88402,cust_node_26239,4003.796,2018-08-08 14:00:00,2018-08-08 22:00:00,94.4,26.9,6.1,24.4,C-24.3A,2018-08-08,DCH1,v160,DY
c40602,-87.794375,41.88402,cust_node_26239,5741.924,,,94.4,25.4,12.7,17.8,C-24.3A,2018-08-08,DCH1,v160,DY
c40603,-87.794375,41.88402,cust_node_26239,739.4399999999999,,,94.4,23.4,2.0,15.8,C-24.3A,2018-08-08,DCH1,v160,DY
c40604,-87.794375,41.88402,cust_node_26239,5741.924,,,94.4,25.4,12.7,17.8,C-24.3A,2018-08-08,DCH1,v160,DY
c40605,-87.794375,41.88402,cust_node_26239,10440.234,,,94.4,34.3,11.4,26.7,C-24.3A,2018-08-08,DCH1,v160,DY
c40606,-87.794375,41.88402,cust_node_26239,8409.06,,,94.4,31.0,13.7,19.8,C-24.3A,2018-08-08,DCH1,v160,DY
c40607,-87.794375,41.88402,cust_node_26239,3436.112,,,94.4,25.4,7.6,17.8,C-24.3A,2018-08-08,DCH1,v160,DY
c40608,-87.794375,41.88402,cust_node_26239,3352.56,,,94.4,30.5,4.8,22.9,C-24.3A,2018-08-08,DCH1,v160,DY
c40609,-87.778089,41.885587,cust_node_26240,1991.202,,,225.0,30.7,2.3,28.2,C-24.1E,2018-08-08,DCH1,v160,EA
c40610,-87.797037,41.883871,cust_node_26241,7954.700000000001,,,176.7,42.2,5.8,32.5,C-24.1A,2018-08-08,DCH1,v160,EC
c40611,-87.797037,41.883871,cust_node_26241,5741.924,,,176.7,25.4,12.7,17.8,C-24.1A,2018-08-08,DCH1,v160,EC
c40612,-87.797037,41.883871,cust_node_26241,2995.4700000000003,,,176.7,40.1,3.0,24.9,C-24.1A,2018-08-08,DCH1,v160,EC
c40613,-87.801052,41.881465,cust_node_26242,2689.5000000000005,,,112.7,32.6,3.0,27.5,C-25.2B,2018-08-08,DCH1,v160,EN
c40614,-87.801052,41.881465,cust_node_26242,1031.646,,,112.7,31.9,1.1,29.4,C-25.2B,2018-08-08,DCH1,v160,EN
c40615,-87.801052,41.881465,cust_node_26242,3436.112,,,112.7,25.4,7.6,17.8,C-25.2B,2018-08-08,DCH1,v160,EN
c40616,-87.801052,41.881465,cust_node_26242,25924.632,,,112.7,35.6,22.9,31.8,C-25.2B,2018-08-08,DCH1,v160,EN
c40617,-87.801052,41.881465,cust_node_26242,1118.088,,,112.7,31.8,1.2,29.3,C-25.2B,2018-08-08,DCH1,v160,EN
c40618,-87.801052,41.881465,cust_node_26242,13297.312,,,112.7,36.8,17.8,20.3,C-25.2B,2018-08-08,DCH1,v160,EN
c40619,-87.797368,41.882504,cust_node_26243,77916.21500000001,2018-08-08 13:30:00,2018-08-08 20:30:00,165.0,55.9,30.5,45.7,C-25.2A,2018-08-08,DCH1,v160,ER
c40620,-87.797368,41.882504,cust_node_26243,17886.329999999998,2018-08-08 13:30:00,2018-08-08 20:30:00,165.0,33.0,20.3,26.7,C-25.2A,2018-08-08,DCH1,v160,ER
c40621,-87.778364,41.885305,cust_node_26244,27654.48,,,63.0,54.0,12.4,41.3,C-24.1E,2018-08-08,DCH1,v160,EU
c40622,-87.801586,41.88249,cust_node_26245,2089.164,,,128.2,32.3,3.3,19.6,C-25.2B,2018-08-08,DCH1,v160,FB
c40623,-87.801586,41.88249,cust_node_26245,17886.329999999998,,,128.2,33.0,20.3,26.7,C-25.2B,2018-08-08,DCH1,v160,FB
c40624,-87.801586,41.88249,cust_node_26245,6282.387999999999,,,128.2,34.3,7.6,24.1,C-25.2B,2018-08-08,DCH1,v160,FB
c40625,-87.801586,41.88249,cust_node_26245,17886.329999999998,,,128.2,33.0,20.3,26.7,C-25.2B,2018-08-08,DCH1,v160,FB
c40626,-87.801586,41.88249,cust_node_26245,3657.368,,,128.2,27.8,5.2,25.3,C-25.2B,2018-08-08,DCH1,v160,FB
c40627,-87.801586,41.88249,cust_node_26245,3284.4240000000004,,,128.2,28.6,4.4,26.1,C-25.2B,2018-08-08,DCH1,v160,FB
c40628,-87.777951,41.881055,cust_node_26246,36761.04,,,113.8,43.2,27.9,30.5,C-24.3G,2018-08-08,DCH1,v160,GA
c40629,-87.777951,41.881055,cust_node_26246,13297.312,,,113.8,36.8,17.8,20.3,C-24.3G,2018-08-08,DCH1,v160,GA
c40630,-87.777951,41.881055,cust_node_26246,2962.632,,,113.8,29.2,3.8,26.7,C-24.3G,2018-08-08,DCH1,v160,GA
c40631,-87.777951,41.881055,cust_node_26246,9522.192,2018-08-08 14:00:00,2018-08-08 22:00:00,113.8,39.4,7.6,31.8,C-24.3G,2018-08-08,DCH1,v160,GA
c40632,-87.777951,41.881055,cust_node_26246,13297.312,2018-08-08 14:00:00,2018-08-08 22:00:00,113.8,36.8,17.8,20.3,C-24.3G,2018-08-08,DCH1,v160,GA
c40633,-87.79662,41.881569,cust_node_26247,3119.82,,,96.1,29.0,6.6,16.3,C-25.2A,2018-08-08,DCH1,v160,GG
c40634,-87.79662,41.881569,cust_node_26247,949.2,,,96.1,22.6,2.8,15.0,C-25.2A,2018-08-08,DCH1,v160,GG
c40635,-87.79662,41.881569,cust_node_26247,5741.924,,,96.1,25.4,12.7,17.8,C-25.2A,2018-08-08,DCH1,v160,GG
c40636,-87.79662,41.881569,cust_node_26247,3570.0,,,96.1,28.0,5.0,25.5,C-25.2A,2018-08-08,DCH1,v160,GG
c40637,-87.79662,41.881569,cust_node_26247,9160.128,,,96.1,43.2,7.6,27.9,C-25.2A,2018-08-08,DCH1,v160,GG
c40638,-87.79662,41.881569,cust_node_26247,6282.387999999999,,,96.1,34.3,7.6,24.1,C-25.2A,2018-08-08,DCH1,v160,GG
c40639,-87.79662,41.881569,cust_node_26247,2962.632,,,96.1,29.2,3.8,26.7,C-25.2A,2018-08-08,DCH1,v160,GG
c40640,-87.79662,41.881569,cust_node_26247,25924.632,,,96.1,35.6,22.9,31.8,C-25.2A,2018-08-08,DCH1,v160,GG
c40641,-87.79662,41.881569,cust_node_26247,5741.924,,,96.1,25.4,12.7,17.8,C-25.2A,2018-08-08,DCH1,v160,GG
c40642,-87.79662,41.881569,cust_node_26247,5629.338000000001,,,96.1,35.1,8.1,19.8,C-25.2A,2018-08-08,DCH1,v160,GG
c40643,-87.795656,41.882355,cust_node_26248,944.0,,,47.5,32.0,1.0,29.5,C-25.1A,2018-08-08,DCH1,v160,GN
c40644,-87.795656,41.882355,cust_node_26248,22605.048000000003,,,47.5,45.7,21.6,22.9,C-25.1A,2018-08-08,DCH1,v160,GN
c40645,-87.795656,41.882355,cust_node_26248,15726.41,,,47.5,40.6,12.7,30.5,C-25.1A,2018-08-08,DCH1,v160,GN
c40646,-87.795656,41.882355,cust_node_26248,5741.924,,,47.5,25.4,12.7,17.8,C-25.1A,2018-08-08,DCH1,v160,GN
c40647,-87.795656,41.882355,cust_node_26248,5741.924,,,47.5,25.4,12.7,17.8,C-25.1A,2018-08-08,DCH1,v160,GN
c40648,-87.795656,41.882355,cust_node_26248,5741.924,,,47.5,25.4,12.7,17.8,C-25.1A,2018-08-08,DCH1,v160,GN
c40649,-87.802352,41.881071,cust_node_26249,5741.924,2018-08-08 14:00:00,2018-08-08 22:00:00,112.0,25.4,12.7,17.8,C-25.1B,2018-08-08,DCH1,v160,GS
c40650,-87.802352,41.881071,cust_node_26249,13297.312,2018-08-08 14:00:00,2018-08-08 22:00:00,112.0,36.8,17.8,20.3,C-25.1B,2018-08-08,DCH1,v160,GS
c40651,-87.802352,41.881071,cust_node_26249,4551.222000000001,,,112.0,24.7,8.3,22.2,C-25.1B,2018-08-08,DCH1,v160,GS
c40652,-87.781273,41.883097,cust_node_26250,4517.855999999999,,,55.0,24.9,8.1,22.4,C-24.1G,2018-08-08,DCH1,v160,GU
c40653,-87.781273,41.883097,cust_node_26250,2305.812,,,55.0,25.4,5.1,17.8,C-24.1G,2018-08-08,DCH1,v160,GU
c40654,-87.781273,41.883097,cust_node_26250,5741.924,,,55.0,25.4,12.7,17.8,C-24.1G,2018-08-08,DCH1,v160,GU
c40655,-87.792633,41.880523,cust_node_26251,5942.01,,,65.5,30.5,10.2,19.1,C-24.3B,2018-08-08,DCH1,v160,HT
c40656,-87.792633,41.880523,cust_node_26251,5741.924,,,65.5,25.4,12.7,17.8,C-24.3B,2018-08-08,DCH1,v160,HT
c40657,-87.784555,41.883687,cust_node_26252,2342.3119999999994,,,205.0,30.2,2.8,27.7,C-24.3C,2018-08-08,DCH1,v160,IM
c40658,-87.799977,41.882981,cust_node_26253,13392.72,,,80.0,49.5,7.6,35.6,C-25.3B,2018-08-08,DCH1,v160,JP
c40659,-87.786161,41.883028,cust_node_26254,9522.192,,,176.0,39.4,7.6,31.8,C-24.3C,2018-08-08,DCH1,v160,JS
c40660,-87.786161,41.883028,cust_node_26254,1207.1280000000002,,,176.0,31.8,1.3,29.2,C-24.3C,2018-08-08,DCH1,v160,JS
c40661,-87.789462,41.883997,cust_node_26255,9522.192,,,72.0,39.4,7.6,31.8,C-24.1C,2018-08-08,DCH1,v160,KI
c40662,-87.789462,41.883997,cust_node_26255,14774.164,,,72.0,25.4,22.9,25.4,C-24.1C,2018-08-08,DCH1,v160,KI
c40663,-87.77915,41.882019,cust_node_26256,6282.387999999999,,,20.0,34.3,7.6,24.1,C-24.3G,2018-08-08,DCH1,v160,KJ
c40664,-87.77915,41.882019,cust_node_26256,9522.192,,,138.0,39.4,7.6,31.8,C-24.3G,2018-08-08,DCH1,v160,KJ
c40665,-87.777864,41.881509,cust_node_26257,3436.112,,,97.0,25.4,7.6,17.8,C-24.3G,2018-08-08,DCH1,v160,KM
c40666,-87.79429,41.881235,cust_node_26258,13297.312,2018-08-08 14:00:00,2018-08-08 22:00:00,67.0,36.8,17.8,20.3,C-24.3A,2018-08-08,DCH1,v160,KO
c40667,-87.79429,41.881235,cust_node_26258,3478.7519999999995,2018-08-08 14:00:00,2018-08-08 22:00:00,67.0,28.2,4.8,25.7,C-24.3A,2018-08-08,DCH1,v160,KO
c40668,-87.77693,41.887094,cust_node_26259,9522.192,,,67.8,39.4,7.6,31.8,C-24.2E,2018-08-08,DCH1,v160,KP
c40669,-87.77693,41.887094,cust_node_26259,5380.584,,,67.8,35.6,6.6,22.9,C-24.2E,2018-08-08,DCH1,v160,KP
c40670,-87.77693,41.887094,cust_node_26259,9522.192,,,67.8,39.4,7.6,31.8,C-24.2E,2018-08-08,DCH1,v160,KP
c40671,-87.77693,41.887094,cust_node_26259,4266.408,,,67.8,26.2,6.9,23.6,C-24.2E,2018-08-08,DCH1,v160,KP
c40672,-87.77693,41.887094,cust_node_26259,15726.41,,,67.8,40.6,12.7,30.5,C-24.2E,2018-08-08,DCH1,v160,KP
c40673,-87.787794,41.882743,cust_node_26260,987.8399999999998,,,132.0,22.4,3.0,14.7,C-24.2C,2018-08-08,DCH1,v160,KQ
c40674,-87.787794,41.882743,cust_node_26260,5741.924,,,132.0,25.4,12.7,17.8,C-24.2C,2018-08-08,DCH1,v160,KQ
c40675,-87.787794,41.882743,cust_node_26260,5741.924,,,132.0,25.4,12.7,17.8,C-24.2C,2018-08-08,DCH1,v160,KQ
c40676,-87.79706,41.884536,cust_node_26261,5741.924,,,58.5,25.4,12.7,17.8,C-24.1A,2018-08-08,DCH1,v160,KS
c40677,-87.79706,41.884536,cust_node_26261,4716.544,,,58.5,37.6,5.6,22.4,C-24.1A,2018-08-08,DCH1,v160,KS
c40678,-87.784581,41.884811,cust_node_26263,2304.885,,,118.0,30.5,3.3,22.9,C-24.3C,2018-08-08,DCH1,v160,LB
c40679,-87.791058,41.882552,cust_node_26264,2428.0199999999995,,,75.0,31.5,4.1,18.8,C-24.1C,2018-08-08,DCH1,v160,LU
c40680,-87.798564,41.884666,cust_node_26265,3138.96,,,46.1,29.0,4.1,26.4,C-25.3A,2018-08-08,DCH1,v160,LW
c40681,-87.798564,41.884666,cust_node_26265,16929.0,,,46.1,41.8,16.2,25.0,C-25.3A,2018-08-08,DCH1,v160,LW
c40682,-87.798564,41.884666,cust_node_26265,9160.128,,,46.1,43.2,7.6,27.9,C-25.3A,2018-08-08,DCH1,v160,LW
c40683,-87.798564,41.884666,cust_node_26265,944.0,,,46.1,32.0,1.0,29.5,C-25.3A,2018-08-08,DCH1,v160,LW
c40684,-87.798564,41.884666,cust_node_26265,3316.32,,,46.1,31.5,5.6,18.8,C-25.3A,2018-08-08,DCH1,v160,LW
c40685,-87.798564,41.884666,cust_node_26265,37842.444,,,46.1,38.1,27.9,35.6,C-25.3A,2018-08-08,DCH1,v160,LW
c40686,-87.798564,41.884666,cust_node_26265,3436.112,,,46.1,25.4,7.6,17.8,C-25.3A,2018-08-08,DCH1,v160,LW
c40687,-87.784567,41.8842,cust_node_26266,20800.314,,,74.7,33.7,24.3,25.4,C-24.3C,2018-08-08,DCH1,v160,LZ
c40688,-87.784567,41.8842,cust_node_26266,5741.924,,,74.7,25.4,12.7,17.8,C-24.3C,2018-08-08,DCH1,v160,LZ
c40689,-87.784567,41.8842,cust_node_26266,409.92,,,74.7,24.4,1.0,16.8,C-24.3C,2018-08-08,DCH1,v160,LZ
c40690,-87.791147,41.885814,cust_node_26267,2665.872,,,77.0,29.7,3.3,27.2,C-24.1B,2018-08-08,DCH1,v160,MA
c40691,-87.781354,41.88586,cust_node_26268,2856.78,,,333.0,29.5,3.6,26.9,C-24.2D,2018-08-08,DCH1,v160,MG
c40692,-87.780688,41.881773,cust_node_26269,3436.112,,,23.5,25.4,7.6,17.8,C-24.1G,2018-08-08,DCH1,v160,MO
c40693,-87.780688,41.881773,cust_node_26269,3436.112,,,23.5,25.4,7.6,17.8,C-24.1G,2018-08-08,DCH1,v160,MO
c40694,-87.779596,41.881735,cust_node_26270,1118.088,,,135.0,31.8,1.2,29.3,C-24.2G,2018-08-08,DCH1,v160,MW
c40695,-87.786179,41.883659,cust_node_26271,13297.312,,,42.0,36.8,17.8,20.3,C-24.3C,2018-08-08,DCH1,v160,NE
c40696,-87.786179,41.883659,cust_node_26271,13392.72,,,42.0,49.5,7.6,35.6,C-24.3C,2018-08-08,DCH1,v160,NE
c40697,-87.786179,41.883659,cust_node_26271,5492.368,,,42.0,35.6,7.6,20.3,C-24.3C,2018-08-08,DCH1,v160,NE
c40698,-87.801612,41.879642,cust_node_26272,5741.924,,,246.0,25.4,12.7,17.8,C-25.1B,2018-08-08,DCH1,v160,NN
c40699,-87.787838,41.884359,cust_node_26273,3436.112,,,211.0,25.4,7.6,17.8,C-24.2C,2018-08-08,DCH1,v160,NR
c40700,-87.781709,41.883903,cust_node_26274,5741.924,,,53.0,25.4,12.7,17.8,C-24.1D,2018-08-08,DCH1,v160,OI
c40701,-87.781709,41.883903,cust_node_26274,3684.931,,,53.0,27.7,5.3,25.1,C-24.1D,2018-08-08,DCH1,v160,OI
c40702,-87.798433,41.881278,cust_node_26275,3436.112,,,84.0,25.4,7.6,17.8,C-25.3A,2018-08-08,DCH1,v160,OL
c40703,-87.792701,41.883037,cust_node_26276,944.0,,,41.3,32.0,1.0,29.5,C-24.3B,2018-08-08,DCH1,v160,OM
c40704,-87.792701,41.883037,cust_node_26276,17886.329999999998,,,41.3,33.0,20.3,26.7,C-24.3B,2018-08-08,DCH1,v160,OM
c40705,-87.792701,41.883037,cust_node_26276,15726.41,,,41.3,40.6,12.7,30.5,C-24.3B,2018-08-08,DCH1,v160,OM
c40706,-87.794327,41.882389,cust_node_26277,5741.924,,,66.7,25.4,12.7,17.8,C-24.3A,2018-08-08,DCH1,v160,OO
c40707,-87.794327,41.882389,cust_node_26277,2444.97,,,66.7,23.9,6.6,15.5,C-24.3A,2018-08-08,DCH1,v160,OO
c40708,-87.794327,41.882389,cust_node_26277,4449.699,,,66.7,38.1,5.1,22.9,C-24.3A,2018-08-08,DCH1,v160,OO
c40709,-87.779682,41.884361,cust_node_26278,3436.112,,,80.8,25.4,7.6,17.8,C-24.1E,2018-08-08,DCH1,v160,OP
c40710,-87.779682,41.884361,cust_node_26278,5741.924,,,80.8,25.4,12.7,17.8,C-24.1E,2018-08-08,DCH1,v160,OP
c40711,-87.779682,41.884361,cust_node_26278,3478.7519999999995,,,80.8,28.2,4.8,25.7,C-24.1E,2018-08-08,DCH1,v160,OP
c40712,-87.779682,41.884361,cust_node_26278,35187.24,,,80.8,48.8,16.5,43.7,C-24.1E,2018-08-08,DCH1,v160,OP
c40713,-87.776313,41.880977,cust_node_26279,3684.931,,,80.0,27.7,5.3,25.1,C-24.3E,2018-08-08,DCH1,v160,OU
c40714,-87.776313,41.880977,cust_node_26279,5741.924,,,80.0,25.4,12.7,17.8,C-24.3E,2018-08-08,DCH1,v160,OU
c40715,-87.792677,41.882342,cust_node_26280,2962.632,,,60.8,29.2,3.8,26.7,C-24.3B,2018-08-08,DCH1,v160,PE
c40716,-87.792677,41.882342,cust_node_26280,14190.444,,,60.8,53.1,10.2,26.2,C-24.3B,2018-08-08,DCH1,v160,PE
c40717,-87.792677,41.882342,cust_node_26280,2579.6400000000003,,,60.8,22.2,8.3,14.0,C-24.3B,2018-08-08,DCH1,v160,PE
c40718,-87.792677,41.882342,cust_node_26280,3018.8340000000003,,,60.8,29.1,3.9,26.6,C-24.3B,2018-08-08,DCH1,v160,PE
c40719,-87.778619,41.882037,cust_node_26281,5741.924,,,155.0,25.4,12.7,17.8,C-24.3G,2018-08-08,DCH1,v160,PH
c40720,-87.795685,41.883187,cust_node_26282,963.144,,,82.5,34.3,1.3,21.6,C-25.1A,2018-08-08,DCH1,v160,PP
c40721,-87.795685,41.883187,cust_node_26282,5991.48,,,82.5,33.0,10.2,17.8,C-25.1A,2018-08-08,DCH1,v160,PP
c40722,-87.79571,41.884054,cust_node_26283,13297.312,,,65.5,36.8,17.8,20.3,C-24.1A,2018-08-08,DCH1,v160,PQ
c40723,-87.79571,41.884054,cust_node_26283,2134.86,,,65.5,32.2,3.4,19.5,C-24.1A,2018-08-08,DCH1,v160,PQ
c40724,-87.798475,41.88231,cust_node_26284,2205.2159999999994,,,41.8,30.4,2.6,27.9,C-25.3A,2018-08-08,DCH1,v160,PS
c40725,-87.798475,41.88231,cust_node_26284,5087.232,,,41.8,36.8,6.4,21.6,C-25.3A,2018-08-08,DCH1,v160,PS
c40726,-87.798475,41.88231,cust_node_26284,10440.234,,,41.8,34.3,11.4,26.7,C-25.3A,2018-08-08,DCH1,v160,PS
c40727,-87.798475,41.88231,cust_node_26284,4003.796,,,41.8,26.9,6.1,24.4,C-25.3A,2018-08-08,DCH1,v160,PS
c40728,-87.798475,41.88231,cust_node_26284,13392.72,,,41.8,49.5,7.6,35.6,C-25.3A,2018-08-08,DCH1,v160,PS
c40729,-87.778061,41.884684,cust_node_26285,77916.21500000001,,,86.0,55.9,30.5,45.7,C-24.1E,2018-08-08,DCH1,v160,PV
c40730,-87.778061,41.884684,cust_node_26285,13392.72,,,86.0,49.5,7.6,35.6,C-24.1E,2018-08-08,DCH1,v160,PV
c40731,-87.776977,41.882067,cust_node_26286,22605.048000000003,,,108.0,45.7,21.6,22.9,C-24.3E,2018-08-08,DCH1,v160,PZ
c40732,-87.776977,41.882067,cust_node_26286,3969.0,,,108.0,27.0,6.0,24.5,C-24.3E,2018-08-08,DCH1,v160,PZ
c40733,-87.79218,41.886912,cust_node_26287,6282.387999999999,,,374.0,34.3,7.6,24.1,C-24.2B,2018-08-08,DCH1,v160,QB
c40734,-87.788847,41.886933,cust_node_26288,581.2559999999999,,,55.8,32.4,0.6,29.9,C-24.1B,2018-08-08,DCH1,v160,QD
c40735,-87.788847,41.886933,cust_node_26288,50016.648,,,55.8,56.4,27.8,31.9,C-24.1B,2018-08-08,DCH1,v160,QD
c40736,-87.788847,41.886933,cust_node_26288,5741.924,,,55.8,25.4,12.7,17.8,C-24.1B,2018-08-08,DCH1,v160,QD
c40737,-87.788847,41.886933,cust_node_26288,487.5,,,55.8,32.5,0.5,30.0,C-24.1B,2018-08-08,DCH1,v160,QD
c40738,-87.794274,41.880722,cust_node_26289,27654.48,,,36.7,54.0,12.4,41.3,C-24.3A,2018-08-08,DCH1,v160,QL
c40739,-87.794274,41.880722,cust_node_26289,2539.706,,,36.7,29.9,3.1,27.4,C-24.3A,2018-08-08,DCH1,v160,QL
c40740,-87.794274,41.880722,cust_node_26289,3436.112,2018-08-08 14:00:00,2018-08-08 22:00:00,36.7,25.4,7.6,17.8,C-24.3A,2018-08-08,DCH1,v160,QL
c40741,-87.776501,41.88684,cust_node_26290,1207.1280000000002,2018-08-08 14:00:00,2018-08-08 22:00:00,92.0,31.8,1.3,29.2,C-24.2E,2018-08-08,DCH1,v160,QM
c40742,-87.780802,41.885268,cust_node_26291,32159.26,,,63.7,44.5,20.3,35.6,C-24.1D,2018-08-08,DCH1,v160,QO
c40743,-87.780802,41.885268,cust_node_26291,13297.312,,,63.7,36.8,17.8,20.3,C-24.1D,2018-08-08,DCH1,v160,QO
c40744,-87.780802,41.885268,cust_node_26291,13392.72,,,63.7,49.5,7.6,35.6,C-24.1D,2018-08-08,DCH1,v160,QO
c40745,-87.798423,41.880946,cust_node_26292,3436.112,,,80.5,25.4,7.6,17.8,C-25.3A,2018-08-08,DCH1,v160,QP
c40746,-87.798423,41.880946,cust_node_26292,5741.924,,,80.5,25.4,12.7,17.8,C-25.3A,2018-08-08,DCH1,v160,QP
c40747,-87.797073,41.884935,cust_node_26293,22605.048000000003,,,71.0,45.7,21.6,22.9,C-24.1A,2018-08-08,DCH1,v160,QZ
c40748,-87.790183,41.883333,cust_node_26294,1118.088,,,88.0,31.8,1.2,29.3,C-24.1C,2018-08-08,DCH1,v160,RI
c40749,-87.802338,41.88065,cust_node_26295,1829.19,,,55.7,24.1,4.6,16.5,C-25.1B,2018-08-08,DCH1,v160,RM
c40750,-87.802338,41.88065,cust_node_26295,4266.408,,,55.7,26.2,6.9,23.6,C-25.1B,2018-08-08,DCH1,v160,RM
c40751,-87.802338,41.88065,cust_node_26295,3284.4240000000004,,,55.7,28.6,4.4,26.1,C-25.1B,2018-08-08,DCH1,v160,RM
c40752,-87.802338,41.88065,cust_node_26295,22605.048000000003,,,55.7,45.7,21.6,22.9,C-25.1B,2018-08-08,DCH1,v160,RM
c40753,-87.802338,41.88065,cust_node_26295,27654.48,,,55.7,54.0,12.4,41.3,C-25.1B,2018-08-08,DCH1,v160,RM
c40754,-87.802338,41.88065,cust_node_26295,10440.234,,,55.7,34.3,11.4,26.7,C-25.1B,2018-08-08,DCH1,v160,RM
c40755,-87.776367,41.882551,cust_node_26296,13392.72,,,113.0,49.5,7.6,35.6,C-24.2E,2018-08-08,DCH1,v160,RY
c40756,-87.795729,41.884586,cust_node_26297,10440.234,,,71.0,34.3,11.4,26.7,C-24.1A,2018-08-08,DCH1,v160,SE
c40757,-87.779663,41.883545,cust_node_26298,9522.192,,,68.7,39.4,7.6,31.8,C-24.1E,2018-08-08,DCH1,v160,SJ
c40758,-87.779663,41.883545,cust_node_26298,5942.01,,,68.7,30.5,10.2,19.1,C-24.1E,2018-08-08,DCH1,v160,SJ
c40759,-87.779663,41.883545,cust_node_26298,10440.234,,,68.7,34.3,11.4,26.7,C-24.1E,2018-08-08,DCH1,v160,SJ
c40760,-87.778024,41.883458,cust_node_26299,9522.192,,,60.5,39.4,7.6,31.8,C-24.3G,2018-08-08,DCH1,v160,SP
